z,delta_dvch,delta_lcdm,f_dvch,f_lcdm,fsigma8_dvch,fsigma8_lcdm
34.517057183627415,0.03939517352097001,0.036364245096216476,0.9899050769574113,0.9944121336864011,0.029069516349280566,0.029326608756935362
34.19008358646703,0.039757515513811945,0.036700236888856576,0.9899505594618188,0.9944419308725388,0.029338234752322556,0.029598462346974865
33.86612014109619,0.04012320709471491,0.03703934335311322,0.9899961703182606,0.9944718877390917,0.02960945343625077,0.029872849006744362
33.54513913575503,0.0404922794262148,0.037381593509515976,0.9900418843426052,0.9945019915771041,0.029883195085397343,0.030149792115960444
33.227113113800975,0.04086476395357043,0.03772701664645519,0.9900876769225672,0.9945322300038258,0.03015948258838657,0.03042931527139713
32.912014871360064,0.04124069240730051,0.038075642322668475,0.9901335239982678,0.9945625909538646,0.030438339039642732,0.03071144228881995
32.599817454999894,0.04162009680574383,0.03842750036974918,0.9901794020170439,0.9945930626705102,0.030719787740094293,0.030996197204935533
32.2904941594241,0.04200300945764017,0.03878262089467721,0.9902252879321217,0.994623633697229,0.031003852199200082,0.03128360427935697
31.98401852518797,0.04238946296472679,0.039141034282372325,0.9902711592121952,0.9946542928693363,0.03129055613733839,0.03157368799658538
31.680364336435048,0.04277949022435538,0.03950277119827024,0.990316993791957,0.9946850293058287,0.03157992348635432,0.031866473068007446
31.37950561865474,0.04317312443213235,0.03986786259092144,0.9903627700524577,0.9947158324013751,0.031871978391007284,0.03216198443390876
31.081416636460396,0.04357039908457629,0.04023633969461313,0.9904084668375704,0.9947466918184638,0.03216674521157712,0.03246024726550338
30.786071891387884,0.04397134798179218,0.04060823403201454,0.9904540634263161,0.9947775974797025,0.03246424852507308,0.03276128696697961
30.493446119714527,0.04437600523016947,0.04098357741684539,0.9904995394936629,0.9948085395602633,0.03276451312603779,0.03306512917756164
30.20351429029804,0.04478440524510036,0.04136240195656819,0.9905448751152568,0.9948395084804678,0.03306756402876872,0.033371799773587556
29.916251602435278,0.045196582753713195,0.04174474005510422,0.990590050770979,0.9948704948985179,0.0333734264695262,0.03368132487060357
29.631633483740927,0.04561257279762713,0.042130624415573414,0.9906350472963957,0.9949014897033573,0.033682125906999,0.033993730825474355
29.349635588045512,0.04603241073573007,0.04252008804305861,0.9906798458685341,0.9949324840076643,0.033993688023880524,0.03430904423850987
29.070233793312795,0.046456132246972565,0.042913164247394026,0.9907244280245586,0.9949634691409671,0.034308138729574486,0.03462729195560806
28.793404199576475,0.04688377333317887,0.04330988664597818,0.9907687756268752,0.9949944366428894,0.03462550416108123,0.034948501070414174
28.519123126895742,0.047315370321882495,0.0437102891666117,0.9908128708301158,0.9950253782565065,0.03494581068390695,0.03527269892649607
28.247367113329656,0.04775095986918064,0.04411440605036002,0.9908566960916513,0.9950562859218222,0.035269084894475944,0.035599913119536024
27.978112912930303,0.048190578962602974,0.044522271854440874,0.9909002341676886,0.9950871517693584,0.03559535362205945,0.035930171499538616
27.711337493754304,0.04863426492400302,0.04493392145513746,0.9909434680672262,0.995117968113849,0.03592464392918908,0.036263502173055
27.44701803589263,0.04908205541247167,0.04534939005073684,0.9909863810435057,0.9951487274480386,0.036256983113369716,0.0365999335054233
27.18513192951865,0.04953398842726503,0.045768713164494046,0.9910289566127068,0.9951794224365828,0.03659239870979325,0.036939494123025225
26.92565677295409,0.04999010231075052,0.04619192664762192,0.991071178513422,0.9952100459100474,0.036930918491898196,0.037282212915558874
26.66857037075272,0.05045043575137691,0.04661906668230725,0.9911130306800765,0.9952405908589992,0.03727257047239031,0.03762811903832779
26.413850731801872,0.0509150277866616,0.04705016978475263,0.9911544972584724,0.9952710504281873,0.0376173829058196,0.03797724191454569
26.161476067441264,0.051383917806191996,0.04748527280824506,0.9911955625937352,0.9953014179108141,0.03796538429014255,0.03832961123765772
25.911424789599163,0.05185714555464975,0.0479244129462511,0.9912362111881344,0.9953316867428865,0.03831660336711098,0.03868525697367729
25.66367550894585,0.0523347511348556,0.04836762773553849,0.9912764276983904,0.9953618504976497,0.03867106912412592,0.039044209363538925
25.418207033063908,0.05281677501082715,0.04881495505932501,0.9913161969521079,0.9953919028800994,0.0390288107968455,0.039406498925467034
25.174998364635417,0.05330325801085543,0.049266433150454356,0.991355503903813,0.9954218377215667,0.03938985786943997,0.039772156457360326
24.934028699645907,0.05379424133060415,0.04972210059459912,0.9913943336145797,0.9954516489743744,0.03975424007571091,0.040141213039191735
24.695277425604758,0.05428976653622464,0.05018199633349134,0.9914326712715877,0.9954813307065588,0.04012198740178867,0.04051370003542382
24.458724119781962,0.054789875567484034,0.050646159668180875,0.9914705021678983,0.9955108770966585,0.040493130087253255,0.040889649097439855
24.224348547461293,0.05529461074091607,0.051114630262321145,0.9915078116650928,0.9955402824285664,0.04086769862551574,0.04126909216598977
