z,E,E2,H,Omega_m,Omega_Lambda,Omega_r,Qtilde,q
1.1523046092184368,1.7093041078214435,2.921720533015261,117.99326256291424,1.9068195690212248,1.0129696296986925,0.0019313342950183013,-0.3127367656701054,-0.01971782980151071
1.1623246492985972,1.7171181143713534,2.9484946187022327,118.53266343505453,1.9310036101208004,1.01552345709476,0.0019675514863418692,-0.31525849238955783,-0.016291530431604806
1.1723446893787575,1.7249587005845355,2.9754825187222895,119.07389910135049,1.9554039568385395,1.0180742862080068,0.0020042756754076445,-0.31779199687167886,-0.012888442843486003
1.1823647294589177,1.7328258042351063,3.002685267823043,119.6169652663494,1.980021636021403,1.0206221202294392,0.002041511571859901,-0.3203372963587546,-0.009508492545992397
1.1923847695390781,1.7407193630389866,3.030103900858855,120.16185763058124,2.004857674475737,1.0231669624756554,0.0020792639071165794,-0.32289440790833246,-0.006151601951066787
1.2024048096192383,1.7486393146126429,3.057739452608973,120.70857188771075,2.029913098805386,1.0257088163688666,0.0021175374343692867,-0.32546334837726837,-0.0028176947893912008
1.2124248496993988,1.756585596476443,3.085592957748501,121.25710372476885,2.055188935387801,1.0282476854317608,0.002156336928583301,-0.3280441344202809,0.0004933108591247404
1.222444889779559,1.764558146124898,3.1136654510557373,121.8074488270017,2.080686210565061,1.0307835733038169,0.0021956671864975627,-0.33063678251038836,0.00378149959517482
1.2324649298597194,1.7725569009848698,3.141957967229086,122.35960287498557,2.1064059504802923,1.033316483721801,0.002235533026624686,-0.33324130892309395,0.007046954459646981
1.2424849699398797,1.7805817984179053,3.1704715408571422,122.91356154478801,2.132349181052781,1.0358464205147375,0.0022759392892509472,-0.3358577297349618,0.010289763862608714
1.25250501002004,1.7886327757892562,3.1992072066275794,123.46932051273235,2.158516928170782,1.0383733876199828,0.0023168908364362925,-0.33848606084408533,0.013510018856908168
1.2625250501002003,1.7967097704288761,3.228165999154585,124.02687545270533,2.184910217536977,1.0408973890652093,0.0023583925520143344,-0.3411263179554638,0.01670780855305032
1.2725450901803608,1.8048127196271013,3.2573489529277735,124.58622203585881,2.2115300746240933,1.0434184289616975,0.0024004493415923536,-0.34377851657772934,0.019883226946171284
1.282565130260521,1.8129415607046677,3.2867571025302764,125.14735593544322,2.238377524876458,1.0459365115208714,0.002443066132551296,-0.3464426720443387,0.023036371007136403
1.2925851703406812,1.8210962309800514,3.3163914824897485,125.71027282455294,2.2654535935764883,1.0484516410388127,0.00248624787404578,-0.34911879950128455,0.026167335287634597
1.3026052104208417,1.8292766677533692,3.34625312718687,126.27496837501508,2.292759305763142,1.0509638218863164,0.0025299995370040886,-0.35180691390024993,0.02927621849638351
1.3126252505010019,1.8374828083784855,3.376343071086486,126.84143826236686,2.320295686445739,1.0534730585262055,0.0025743261141281722,-0.35450703002085254,0.03236312297703847
1.3226452905811623,1.845714590240655,3.406662348627229,127.40967816431242,2.348063760505402,1.0559793555015147,0.002619232619893648,-0.35721916246198665,0.035428148197774734
1.3326653306613225,1.8539719507249357,3.4372119940748234,127.97968375854231,2.3760645525626143,1.0584827174212341,0.002664724090549801,-0.3599433256301276,0.038471396766804
1.342685370741483,1.8622548272893433,3.467993041762462,128.55145072778336,2.404299087199846,1.0609831489780654,0.002710805584119585,-0.362679533762265,0.04149297577673039
1.3527054108216432,1.8705631574567099,3.4990065260344156,129.1249747592367,2.432768388912224,1.0634806549413554,0.002757482180399617,-0.3654278009221667,0.04449298922134837
1.3627254509018036,1.878896878767314,3.5302534810415542,129.7002515413077,2.4614734819216255,1.0659752401385258,0.00280475898096019,-0.3681881409836762,0.0474715429147099
1.3727454909819639,1.8872559288484507,3.5617349409736287,130.27727676840857,2.49041539039218,1.0684669094718544,0.002852641109145255,-0.3709605676527778,0.050428747887322656
1.3827655310621243,1.8956402454231118,3.593451940067796,130.8560461415574,2.519595138440446,1.0709556679168224,0.0029011337100724377,-0.3737450944696594,0.05336471242702712
1.3927855711422845,1.9040497662533016,3.6254055123692526,131.43655536446542,2.5490137499169188,1.0734415205012393,0.0029502419506330277,-0.3765417347890877,0.056279545053820934
1.4028056112224447,1.9124844291952754,3.6575966919143785,132.01880014734985,2.5786722485765554,1.0759244723178634,0.0029999710194919815,-0.3793505017980079,0.05917335970248416
1.4128256513026052,1.920944172227072,3.69002651281315,132.60277620883477,2.6085716581569494,1.0784045285286388,0.003050326127087925,-0.3821714085240913,0.06204626881626241
1.4228456913827654,1.9294289333945758,3.7226960090201304,133.18847927222757,2.6387130021689176,1.080881694345099,0.0031013125056331484,-0.38500446781717207,0.06489838333798414
1.4328657314629258,1.9379386508381087,3.755606214412229,133.77590506735464,2.669097303969925,1.083355975032703,0.0031529354091136166,-0.38784969235754796,0.06772981899231989
1.442885771543086,1.9464732628396497,3.7887581629496325,134.36504933382102,2.699725586914775,1.085827375921075,0.003205200113288952,-0.39070709467131387,0.0705406921340388
1.4529058116232465,1.9550327077845189,3.8221528885072678,134.95590781836535,2.730598874201689,1.0882959023893866,0.0032581119156924535,-0.39357668711715926,0.07333111606764708
1.4629258517034067,1.9636169241493833,3.8557914248058847,135.54847627403194,2.761718188810058,1.0907615598596891,0.0033116761356310827,-0.396458481881951,0.07610120735877968
