z,E,Omega_m,Omega_Lambda,Qtilde
3.106212424849699,3.6665869636633808,11.957424260107308,1.4608493623578158,-1.0394536055116694
3.11623246492986,3.678566684381857,12.04309209419652,1.4629237573201377,-1.044427637297627
3.12625250501002,3.690563726316864,12.129174885578683,1.4649962349860135,-1.0494144435646735
3.13627254509018,3.702578059966638,12.215673649133006,1.4670667998757394,-1.0544140219546485
3.1462925851703405,3.7146096559780566,12.30258939979817,1.469135456493142,-1.0594263700621158
3.156312625250501,3.7266584851454168,12.389923152571011,1.4712022093255348,-1.0644514854343476
3.1663326653306614,3.738724518391488,12.477675922375584,1.473267062840633,-1.0694893655638884
3.1763527054108214,3.750807726751757,12.56584872395294,1.475330021484064,-1.0745400078824063
3.186372745490982,3.762908081403412,12.654442572077688,1.4773910896845428,-1.07960340977324
3.1963927855711423,3.775025553667882,12.743458481583849,1.4794502718544764,-1.084679568572937
3.2064128256513023,3.787160115009838,12.83289746736486,1.4815075723899582,-1.089768481571307
3.2164328657314627,3.7993117370319744,12.922760544342289,1.483562995670047,-1.0948701460096946
3.226452905811623,3.811480391444722,13.013048727246929,1.4856165460518225,-1.09998455906869
3.236472945891784,3.823666050083264,13.103763030749288,1.4876682278734832,-1.1051117178756769
3.246492985971944,3.835868684922665,13.194904469578471,1.4897180454570873,-1.1102516195116376
3.256513026052104,3.848088268076988,13.28647405852294,1.491766003108567,-1.1154042610112336
3.2665330661322645,3.8603247717982367,13.37847281242986,1.4938121051177164,-1.1205696393628082
3.276553106212425,3.872578168460133,13.470901746089398,1.4958563557556404,-1.1257477515019625
3.286573146292585,3.884848430539552,13.563761874099017,1.4978987592718536,-1.1309385943040993
3.2965931863727453,3.897135530644838,13.657054211082537,1.4999393198992133,-1.1361421645967884
3.306613226452906,3.909439441519216,13.750779771722987,1.501978041854659,-1.1413584591616448
3.316633266533066,3.921760136039849,13.844939570762614,1.504014929339214,-1.1465874747343552
3.3266533066132262,3.9340975872152737,13.939534622990328,1.5060499865377248,-1.1518292080040125
3.3366733466933867,3.94645176815891,14.034565943043969,1.508083217614654,-1.1570836556022512
3.346693386773547,3.958822652093283,14.13003454544674,1.5101146267149903,-1.162350814105403
3.356713426853707,3.971210212371128,14.22594144477572,1.512144217967907,-1.1676306800438676
3.3667334669338675,3.983614422475156,14.32228765566706,1.5141719954868895,-1.1729232499024256
3.376753507014028,3.996035256017139,14.419074192815968,1.516197963369742,-1.1782285201202538
3.3867735470941884,4.0084726867315625,14.516302070933875,1.5182221256977078,-1.1835464870886083
3.3967935871743484,4.020926688447145,14.61397230453042,1.5202444865310067,-1.1888771471390047
3.406813627254509,4.033397235107081,14.71208590807628,1.5222650499123378,-1.194220496552227
3.4168336673346693,4.045884300780672,14.810643896100824,1.52428381986894,-1.1995765315636864
3.4268537074148293,4.058387859662467,14.909647283192315,1.526300800412612,-1.2049452483634462
3.4368737474949898,4.070907886071393,15.009097083997888,1.5283159955397216,-1.2103266430962272
3.44689378757515,4.08344435443945,15.108994313140007,1.5303294092295472,-1.2157207118569235
3.45691382765531,4.095997239288346,15.209339985034369,1.5323410454406956,-1.221127450680876
3.46693386773547,4.108566515255591,15.31013511410283,1.5343509081154971,-1.2265468555554435
3.476953907815631,4.121152157100255,15.411380714825938,1.5363590011810866,-1.2319789224228472
3.4869739478957915,4.133754139702113,15.513077801742906,1.538365328549423,-1.237423647180171
3.496993987975952,4.146372438060725,15.615227389450949,1.5403698941172916,-1.2428810256793297
3.507014028056112,4.1590070272802215,15.717830492487916,1.5423727017640412,-1.2483510537208318
3.5170340681362724,4.171657882552463,15.820888125199332,1.5443737553490888,-1.2538337270467974
3.527054108216433,4.184324979183334,15.92440130195715,1.5463730587162825,-1.2593290413526697
3.537074148296593,4.19700829259588,16.02837103719177,1.5483706156945494,-1.264836992288924
3.5470941883767533,4.209707798329492,16.13279834539205,1.55036643009792,-1.2703575754610614
3.5571142284569137,4.22242347203892,16.237684241103793,1.552360505725516,-1.275890786429525
3.567134268537074,4.235155289477421,16.343029738796286,1.554352846359059,-1.281436620702691
3.577154308617234,4.247903226483557,16.448835852756723,1.5563434557609797,-1.2869950737314075
3.5871743486973946,4.260667259006622,16.555103597305756,1.5583323376785778,-1.2925661409203804
3.597194388777555,4.273447363108845,16.661833986822224,1.56031949584452,-1.2981498176294664
3.607214428857716,4.286243514964609,16.769028035743133,1.5623049339768609,-1.3037460991736618
3.617234468937876,4.299055690859528,16.876686758562407,1.564288655779044,-1.309354980823025
3.627254509018036,4.311883867174295,16.984811169700592,1.5662706649375455,-1.3149764577959129
3.637274549098197,4.324728020371071,17.093402283393658,1.568250965119939,-1.3206105252532854
3.647294589178357,4.33758812701856,17.202461113909397,1.5702295599789484,-1.3262571783099897
3.657314629258517,4.350464163794351,17.31198867557353,1.5722064531529585,-1.331916412036103
3.667334669338677,4.363356107484166,17.421985982769666,1.574181648266036,-1.3375882214569106
3.6773547094188377,4.376263934981079,17.53245404993896,1.5761551489279524,-1.3432726015528742
3.6873747494989977,4.389187623272304,17.64339389147254,1.5781269587323024,-1.348969547254105
3.697394789579158,4.402127149421508,17.754806521563175,1.5800970812539634,-1.3546790534328217
3.707414829659319,4.415082490593763,17.866692954424174,1.5820655200530798,-1.360401114914627
3.717434869739479,4.42805362405914,17.979054204326467,1.5840322786757546,-1.3661357264803895
3.727454909819639,4.441040527191982,18.09189128559857,1.5859973606540738,-1.3718828828662184
3.7374749498998,4.454043177470205,18.20520521262664,1.5879607695061375,-1.3776425787634428
3.74749498997996,4.467061552466774,18.318996999785853,1.589922508734907,-1.38341480881512
3.75751503006012,4.480095629826493,18.43326766124112,1.5918825818248528,-1.3891995676059865
3.76753507014028,4.49314538728868,18.54801821114956,1.5938409922455483,-1.3949968496727696
3.7775551102204408,4.506210802693924,18.663249663725537,1.595797743452827,-1.400806649507461
3.787575150300601,4.519291853983393,18.778963033240743,1.5977528388888098,-1.4066289615572891
3.797595190380761,4.532388519198151,18.89515933402412,1.5997062819819368,-1.4124637802246929
3.8076152304609217,4.545500776475222,19.011839580432778,1.6016580761465098,-1.4183110998658357
3.817635270541082,4.558628604022645,19.1290047866339,1.6036082247791124,-1.4241709147797184
3.8276553106212425,4.5717719801328585,19.246655966727467,1.6055567312607733,-1.4300432192143837
3.8376753507014025,4.584930883195896,19.364794134869484,1.6075035989590705,-1.4359280073730591
3.847695390781563,4.59810529169883,19.483420305272933,1.6094488312281756,-1.4418252734141732
3.8577154308617234,4.611295184225111,19.60253549220772,1.6113924314088883,-1.447735011451325
3.8677354709418834,4.624500539453344,19.72214070999551,1.613334402828577,-1.453657215552988
3.877755511022044,4.63772133613819,19.842236972841203,1.615274748798501,-1.4595918797341847
3.887775551102204,4.65095755310602,19.962825294796435,1.6172134726133236,-1.4655389979547404
3.8977955911823647,4.664209169276101,20.08390668995695,1.619150577554376,-1.4714985641290357
3.9078156312625247,4.677476163661341,20.205482172475087,1.6210860668898903,-1.4774705721265828
3.917835671342685,4.690758515367656,20.327552756559783,1.6230199438750323,-1.4834550157719946
3.9278557114228456,4.704056203593344,20.450119456476568,1.6249522117519315,-1.4894518888449424
3.937875751503006,4.717369207620962,20.57318328647788,1.6268828737486234,-1.495461185076729
3.947895791583166,4.73069750679556,20.69674526060497,1.6288119330760222,-1.501482898140662
3.9579158316633274,4.744041080546258,20.820806392891377,1.6307393929312075,-1.5075170216620055
3.967935871743487,4.757399908392554,20.945367697426818,1.6326652564984685,-1.5135635492210653
3.977955911823647,4.770773969943731,21.07043018835726,1.6345895269493311,-1.5196224743531477
3.987975951903808,4.784163244898245,21.19599487988491,1.6365122074425946,-1.5256937905485188
3.997995991983968,4.797567713042166,21.32206278625897,1.6384333011242225,-1.5317774912519226
4.008016032064128,4.810987354228805,21.44863492158814,1.640352811124539,-1.5378735698535386
4.018036072144288,4.82442214837934,21.575712299849183,1.6422707405584656,-1.543982019689445
4.028056112224449,4.837872075501417,21.703295935067214,1.6441870925283224,-1.550102834050285
4.038076152304609,4.851337115689364,21.8313868413232,1.6461018701239731,-1.5562360061815803
4.04809619238477,4.864817249123627,21.959986032753964,1.6480150764228587,-1.5623815292836938
4.05811623246493,4.87831245607018,22.08909452355216,1.6499267144900285,-1.568539396511776
4.06813627254509,4.891822716874289,22.21871332791147,1.651836787377369,-1.574709600973129
4.07815631262525,4.905348011938161,22.34884345981525,1.653745298120562,-1.58089213571717
4.0881763527054105,4.9188883217399,22.479485933221948,1.655652249741913,-1.5870869937442798
4.098196392785571,4.932443626841337,22.61064176214547,1.6575576452515723,-1.5932941680095756
4.108216432865731,4.946013907887467,22.74231196065517,1.6594614876475704,-1.599513651422868
4.118236472945892,4.959599145605907,22.87449754287585,1.6613637799158478,-1.6057454368486128
4.128256513026052,4.973199320806216,23.007199522986483,1.6632645250302738,-1.611989517105803
4.138276553106213,4.986814414366115,23.14041891508989,1.665163725950824,-1.6182458849618249
4.148296593186372,5.00044440721987,23.274156733101755,1.6670613856220853,-1.6245145331272788
4.158316633266533,5.014089280379982,23.40841399096685,1.668957506976419,-1.630795454266127
4.168336673346693,5.027749014939296,23.543191702684936,1.6708520929343642,-1.6370886409968586
4.1783567134268536,5.041423592070486,23.678490882310854,1.6727451464046688,-1.6433940858924403
4.188376753507014,5.055112993025528,23.814312543954475,1.6746366702843265,-1.6497117814802709
4.198396793587174,5.068817199134269,23.950657701771576,1.6765266674584802,-1.656041720241703
4.208416833667335,5.082536191785262,24.08752736977664,1.6784151407978842,-1.662383894603358
4.218436873747494,5.096269952426292,24.22492256185065,1.6803020931591046,-1.6687382969375142
4.228456913827655,5.110018462582051,24.362844291921743,1.682187527387076,-1.6751049195704533
4.238476953907815,5.123781703854375,24.50129357397262,1.6840714463152375,-1.6814837547827497
4.248496993987976,5.137559657921747,24.640271422040637,1.6859538527655695,-1.6878747948092252
4.258517034068136,5.151352306538804,24.77977885021776,1.6878347495486214,-1.6942780318388926
4.268537074148297,5.165159631533831,24.91981687263012,1.689714139463273,-1.70069345801397
4.278557114228457,5.178981614787599,25.0603865032264,1.6915920252939556,-1.7071210654201927
4.288577154308617,5.192818238241512,25.20148875586313,1.6934684098118822,-1.7135608460907412
4.298597194388777,5.206669483911339,25.34312464444882,1.6953432957770351,-1.7200127920127948
4.3086172344689375,5.220535333886952,25.48529518294612,1.697216685938223,-1.7264768951275742
4.318637274549098,5.234415770331848,25.628001385371896,1.6990885830331155,-1.7329531473302906
4.328657314629258,5.248310775482676,25.771244265797225,1.700958989788277,-1.7394415404700916
4.338677354709419,5.262220331646128,25.915024838319862,1.7028279089188414,-1.745942066348768
4.348697394789579,5.276144421177641,26.059344116847026,1.7046953431257486,-1.7524547167109374
4.35871743486974,5.290083026492416,26.204203115211868,1.7065612950973474,-1.758979483249326
4.368737474949899,5.304036130077215,26.34960284730023,1.708425767511085,-1.7655163576104425
4.37875751503006,5.318003714490013,26.49554432705173,1.7102887630335564,-1.7720653313945725
4.38877755511022,5.331985762359533,26.64202856845972,1.7121502843205314,-1.7786263961557176
4.398797595190381,5.345982256384806,26.78905658557132,1.7140103340169923,-1.7851995434015455
4.408817635270541,5.359993179332328,26.93662939246214,1.715868914756847,-1.7917847645922065
4.4188376753507015,5.374018514015312,27.084748003020355,1.7177260291602674,-1.7983820511307027
4.428857715430862,5.388058243303647,27.23341343105419,1.719581679835128,-1.8049913943676963
4.4388777555110215,5.402112350135985,27.382626690423805,1.7214358693787095,-1.8116127856073347
4.448897795591182,5.416180817519438,27.53238879504272,1.7232886003777537,-1.8182462161072623
4.458917835671342,5.430263628529133,27.68270075887771,1.7251398754084868,-1.8248916770785524
4.468937875751503,5.444360766307795,27.83356359594892,1.7269896970366585,-1.8315491596856568
4.478957915831663,5.458472214063902,27.98497832031454,1.728838067817385,-1.838218655045679
4.488977955911824,5.472597955052458,28.136945945867293,1.7306849902927175,-1.8449001542193963
4.498997995991984,5.486737972579931,28.289467486389643,1.732530466992403,-1.8515936482137163
4.509018036072144,5.500892250018683,28.44254395571304,1.7343745004358686,-1.8582991279886285
4.519038076152304,5.51506077080692,28.596176367721824,1.7362170931323038,-1.865016584457318
4.529058116232465,5.529243518448264,28.750365736353174,1.7380582475806907,-1.8717460084861053
4.539078156312625,5.543440476511357,28.90511307559715,1.739897966269837,-1.878487390894388
4.5490981963927855,5.557651628629042,29.0604193994922,1.7417362516783537,-1.885240722454386
4.559118236472946,5.5718769584831005,29.216285721961427,1.7435731062727624,-1.8920059938840088
4.569138276553106,5.586116449799831,29.372713056765992,1.7454085325070274,-1.898783195844844
4.579158316633267,5.600370086368007,29.52970241770558,1.747242532824975,-1.905572318950823
4.589178356713426,5.614637852039751,29.68725481863228,1.7490751096604895,-1.9123733537687648
4.599198396793587,5.628919730730143,29.84537127345062,1.7509062654375505,-1.91918629081832
4.609218436873747,5.643215706416819,30.004052796117502,1.7527360025702534,-1.9260111205718984
4.619238476953908,5.657525763139589,30.16330040064217,1.7545643234628503,-1.9328478334546209
4.629258517034068,5.671849884991974,30.32311510099566,1.756391230508741,-1.9396964198403808
4.6392785571142285,5.686188056105572,30.483497910938127,1.7582167260885686,-1.946556870044469
4.649298597194389,5.700540260669107,30.64444984423445,1.7600408125727534,-1.9534291743327796
4.6593186372745485,5.714906482932277,30.805971914701438,1.7618634923220635,-1.960313322923776
4.669338677354709,5.729286707205391,30.968065136207866,1.7636847676876526,-1.967209305988436
4.679358717434869,5.74368091785898,31.130730522674437,1.76550464101108,-1.9741171136501816
4.68937875751503,5.7580890993234375,31.29396908807379,1.7673231146243509,-1.9810367359848224
4.69939879759519,5.772511236086519,31.457781846406192,1.7691401908496718,-1.987968163019469
4.709418837675351,5.786947312674204,31.62216981148425,1.7709558719971157,-1.9949113847234203
4.719438877755511,5.801397313659622,31.78713399703649,1.772770160365847,-2.001866391012547
4.729458917835671,5.815861223674491,31.9526754168414,1.7745830582456474,-2.0088331717549
4.739478957915831,5.830339027408899,32.11879508472896,1.7763945679169606,-2.0158117167707155
4.749498997995992,5.844830709610935,32.285494014580586,1.7782046916509255,-2.0228020158323474
4.759519038076152,5.859336255086354,32.45277322032921,1.7800134317094036,-2.029804058664214
4.7695390781563125,5.873855648698147,32.62063371595848,1.781820790345002,-2.0368178349426977
4.779559118236473,5.888388875355991,32.78907651538377,1.783626769799831,-2.0438433342911444
4.789579158316633,5.90293592000491,32.958102632322245,1.785431372304173,-2.050880546274451
4.799599198396794,5.917496767643821,33.12771308051102,1.7872346000788897,-2.057929460408136
4.809619238476953,5.932071403327879,33.29790887373821,1.7890364553357774,-2.064990066159566
4.819639278557114,5.94665981216814,33.46869102584297,1.790836940277605,-2.072062352947901
4.829659318637274,5.96126197933121,33.640060550715425,1.7926360570981366,-2.0791463101440217
4.839679358717435,5.975877890038927,33.812018462296706,1.794433807982165,-2.086241927070482
4.849699398797595,5.990507529566565,33.98456577456173,1.7962301951053572,-2.0933491930007224
4.859719438877756,6.005150883225113,34.15770350131214,1.7980252206321516,-2.1004680971505483
4.869739478957916,6.019807936366846,34.331432656243834,1.799818886716526,-2.107598628680902
4.879759519038076,6.03447867439798,34.50575425310007,1.8016111955036327,-2.11474077670411
4.889779559118236,6.049163082778614,34.680669305674684,1.8034021491298613,-2.121894530283954
4.8997995991983965,6.063861147022407,34.85617882781198,1.805191749722865,-2.129059878435599
4.909819639278557,6.078572852696258,35.0322838334068,1.806979999401588,-2.1362368101255376
4.919839679358717,6.0932981854199975,35.20898533640454,1.8087669002763007,-2.143425314271532
4.929859719438878,6.108037130861327,35.38628435074378,1.8105524544480427,-2.15062537974022
4.939879759519038,6.122789674718295,35.564181890146955,1.8123366640065743,-2.1578369953386294
4.949899799599198,6.137555802734826,35.74267896830948,1.814119531032344,-2.1650601498218305
4.959919839679358,6.152335500706813,35.921776598976855,1.815901057597295,-2.1722948318960054
4.969939879759519,6.167128754481801,36.10147579594459,1.817681245764894,-2.17954103021838
4.979959919839679,6.181935549958695,36.28177757305824,1.8194600975901616,-2.186798733397169
4.98997995991984,6.196755873087446,36.46268294421341,1.8212376151196945,-2.194067929991504
5.0,6.211589709868373,36.64419292335101,1.823013800391652,-2.201348608511191
